person_id,person_name,income
5824,Гарченко Юлия Викторовна,4318784.0
5825,Гасанов Элхан Магарам,1794065.0
5826,Глинкевич Роман Владимирович,608924.0
5827,Грибова Ирина Евгеньевна,3316156.84
5828,Громов Евгений Александрович,938806.0
5829,Груздева Юлия Александровна,2811130.7800000003
5830,Денисов Максим Владимирович,5533849.77
5831,Днепровая Галина Алексеевна,562348.0
5832,Ефимова Елена Александровна,1159365.12
5833,Задорин Павел Андреевич,765909.0
5834,Захарова Елена Валерьевна,1934129.0
5835,Захарова Светлана Александровна,2596214.0
5836,Зиновьев Михаил Геннадьевич,3698382.27
5837,Зиновьева Светлана Евгеньевна,695489.0
5838,Золотых Ирина Викторовна,1406320.0
5839,Зубрилкина Светлана Андреевна,4099638.74
5840,Иванова Зульфия Равилевна,4723831.0
5841,Карапетян Мушег Ашотович,2598801.0
5842,Киселев Роман Павлович,4702775.24
5843,Книзель Светлана Геннадьевна,4275922.77
5844,Князева Ольга Владимировна,1748441.0
5845,Комиссарова Ольга Сергеевна,1832299.43
5846,Коротков Юрий Степанович,2609708.0
5847,Костюкова Надежда Валерьяновна,4019974.06
5848,Котова Светлана Анатольевна,5338764.71
5849,Крачева Анастасия Викторовна,3012947.58
5850,Кривцова Вера Николаевна,1102607.0
5851,Кругликова Ольга Юрьевна,4647943.53
5852,Куваева Анна Владимировна,4515375.63
5853,Купцова Елена Викторовна,760837.0
5854,Куценин Владимир Евгеньевич,15636234.59
5855,Лазарев Сергей Александрович,2181277.0
5856,Лебединова Юлия Кирилловна,6755318.6
5857,Локтев Роман Игоревич,445812.0
5858,Лубенский Игорь Михайлович,4783127.37
5859,Лукина Екатерина Васильевна,1723149.0
5860,Малышев Сергей Васильевич,1685448.0
5861,Мезенцева Юлия Николаевна,6608984.0
5862,Михайловская Наталья Павловна,1310471.0
5863,Михаськина Наталья Викторовна,1823393.58
5864,Моторин Евгений Александрович,4087012.0
5865,Мурашева Юлия Эдуардовна,2626393.63
5866,Натоптанная Юлия Борисовна,10083513.15
5867,Немтырева Оксана Юрьевна,543086.0
5868,Никичкин Аркадий Николаевич,1634725.3900000001
5869,Новопольцева Анастасия Викторовна,3262062.9299999997
5870,Овсяников Денис Анатольевич,2907469.0
5871,Овсянникова Татьяна Сергеевна,5249176.0
5872,Оглоблина Ольга Владимировна,3093560.6399999997
5873,Офицерова Галина Юрьевна,2808841.0
5874,Перцева Анна Владимировна,10119747.74
5875,Пестряк Марина Владимировна,5867491.82
5876,Петров Юрий Васильевич,1705097.0
5877,Петрова Наталия Георгиевна,1390407.0
5878,Петрова Светлана Викторовна,548501.0
5879,Петухова Ольга Владимировна,2152698.0
5880,Познахирева Ольга Васильевна,817715.0
5881,Полуэктов Константин Александрович,5057293.24
5882,Пониделко Василий Анатольевич,3668785.76
5883,Потапов Александр Александрович,4454993.51
5884,Проценко Руслан Борисович,3557648.37
5885,Пшенкова Яна Анатольевна,6080074.08
5886,Рогожникова Светлана Николаевна,2112099.0
5887,Родина Лилия Валерьевна,1786670.15
5888,Рожнова Оксана Юрьевна,2153373.8
5889,Ростовский Владимир Витальевич,8406707.36
5890,Рухлова Елена Николаевна,3418934.0
5891,Рыжков Владимир Викторович,5909006.2
5892,Савина Наталья Ивановна,1987323.0
5893,Салимзебарова Зельфира Музиповна,2541935.66
5894,Саримова Алина Игоревна,340586.0
5895,Светушкова Татьяна Николаевна,5478800.75
5896,Сеин Юрий Михайлович,7210219.8
5897,Скуридина Раиса Вячеславовна,219000.0
5898,Стекольникова Галина Мечеславовна,5190937.970000001
5899,Степанов Сергей Павлович,2816232.69
5900,Столяров Алексей Михайлович,6359871.98
5901,Субочева Жанна Леонидовна,2440392.21
5902,Суворова Виктория Петровна,4671241.98
5903,Сухов Олег Александрович,4738116.0
5904,Тильки Лариса Сергеевна,2384507.0
